nearest_station,day_type,ridership,ridership_share_within_day_type,crime_share_within_day_type,station_day_share,hour,hour_share,system_expected_crimes_this_hour,estimated_station_agents,baseline_expected_count,baseline_prob,baseline_rate_per_agent,lookup_key
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,18,0.04399620176675395,0.45888355342136855,32.574011384544036,0.05002851986068147,0.04879770404309591,0.0015358415415922457,East/West | Weekday | 18
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,19,0.03959370414064973,0.4129651860744298,29.314479833311047,0.045022395898167235,0.044023928349400276,0.0015358415415922457,East/West | Weekday | 19
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,20,0.04022674301499151,0.41956782713085233,29.783170644599448,0.04574223071630654,0.044711825595184496,0.0015358415415922457,East/West | Weekday | 20
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,21,0.0420970851437286,0.43907563025210083,31.167938950678824,0.047869015406263565,0.046741358903820474,0.0015358415415922457,East/West | Weekday | 21
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,22,0.039392282680631885,0.4108643457382953,29.16535093881019,0.04479335754694109,0.04380494808965629,0.0015358415415922457,East/West | Weekday | 22
East/West,Weekday,740.3823529411765,0.10403011844051939,0.12067057425093249,0.10902225518364334,23,0.034471844157338935,0.3595438175270108,25.522345087432146,0.039198277824131066,0.03843996578766917,0.0015358415415922457,East/West | Weekday | 23
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,0,0.03162316922280091,0.32983193277310924,20.276962124302432,0.033715577071314645,0.03315354116457503,0.001662752875141277,3rd St/Convention | Saturday | 0
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,1,0.03392512876586194,0.3538415366146459,21.752992124251655,0.03616985019752499,0.03552353694755628,0.001662752875141277,3rd St/Convention | Saturday | 1
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,2,0.038644145829137055,0.4030612244897959,24.77885362414756,0.041201110106256204,0.040363881981537286,0.001662752875141277,3rd St/Convention | Saturday | 2
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,3,0.019048715218830028,0.19867947178871548,12.214148249579807,0.02030911011939062,0.020104269198467972,0.0016627528751412771,3rd St/Convention | Saturday | 3
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,4,0.010905533335251632,0.1137454981992797,6.9926921247594365,0.011627118935421519,0.011559785206471052,0.0016627528751412771,3rd St/Convention | Saturday | 4
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,5,0.008747446263631917,0.09123649459783914,5.608913999807043,0.00932623787959932,0.009282883405833497,0.001662752875141277,3rd St/Convention | Saturday | 5
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,6,0.017235922078669468,0.1797719087635054,11.051774624619796,0.018376370032499974,0.018208554066378002,0.0016627528751412771,3rd St/Convention | Saturday | 6
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,7,0.042845221995223434,0.44687875150060025,27.472608374054886,0.045680158561590085,0.044652526959446104,0.0016627528751412771,3rd St/Convention | Saturday | 7
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,8,0.048139728944263806,0.5021008403361344,30.867477373938097,0.051324986751873886,0.05003010726901935,0.001662752875141277,3rd St/Convention | Saturday | 8
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,9,0.05717492015077835,0.5963385354141657,36.66089512373879,0.0609580087722495,0.059137253071584794,0.0016627528751412771,3rd St/Convention | Saturday | 9
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,10,0.056915949702183985,0.5936374549819928,36.494841748744506,0.060681903045550836,0.058877439612779026,0.001662752875141277,3rd St/Convention | Saturday | 10
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,11,0.05599516588495957,0.5840336134453782,35.90442974876481,0.0597001937950667,0.05795307723609766,0.0016627528751412774,3rd St/Convention | Saturday | 11
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,12,0.05760653756510229,0.6008403361344538,36.93765074872927,0.061418184983413934,0.059570116121414274,0.001662752875141277,3rd St/Convention | Saturday | 12
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,13,0.05743389059937272,0.5990396158463386,36.82694849873308,0.06123411449894817,0.059396994804309045,0.0016627528751412771,3rd St/Convention | Saturday | 13
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,14,0.05898771329093891,0.6152460984393757,37.8232687486988,0.06289074885914014,0.060953940061432954,0.0016627528751412771,3rd St/Convention | Saturday | 14
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,15,0.062066584179783044,0.6473589435774311,39.79745887363089,0.06617333916544649,0.06403138978824652,0.0016627528751412771,3rd St/Convention | Saturday | 15
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,16,0.05285874600753892,0.5513205282112845,33.893338873834004,0.0563562466606051,0.05479764927637876,0.001662752875141277,3rd St/Convention | Saturday | 16
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,17,0.05006762006157742,0.5222088835534213,32.10365249889557,0.053380440495075045,0.05198072105599605,0.0016627528751412767,3rd St/Convention | Saturday | 17
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,18,0.04399620176675395,0.45888355342136855,28.2106233740295,0.04690729512469526,0.04582414975647264,0.0016627528751412771,3rd St/Convention | Saturday | 18
3rd St/Convention,Saturday,641.2058823529412,0.10467662169299467,0.09648946840521565,0.10222047570666096,19,0.03959370414064973,0.4129651860744298,25.387715999126613,0.04221349777081797,0.04133491413646284,0.0016627528751412767,3rd St/Convention | Saturday | 19
