OBJECTID,GEOID,Minor_pct,Poverty_pct,Senior_pct,BIPOC_pct,ZeroCar_pct,Disability_pct,LEP_pct,Score_State,Score_Division,Score_MPO,Score_County,Key_CountyFIPS,Key_DivNbr,Key_MPO,GlobalID,Shape__Area,Shape__Length
117,371190052002,0.163672655,0.670658683,0.109780439,0.982035928,0.156118143,0.178997613,0,15.5,14.5,14.5,14.5,119,10,Charlotte Regional Transportation Planning Organization,b7fcb375-c7be-4449-98e8-1824d3fed39d,5.1341748530831E-05,0.0299802390884081
118,371190052003,0.186123348,0.428414097,0.074889868,0.849118943,0.125730994,0.065843621,0.007900677,15,15,15,15,119,10,Charlotte Regional Transportation Planning Organization,ff57774d-5e4e-43f9-8297-4c6c3f5699ca,0.000229151298071884,0.072105342147952
119,370479306001,0.048648649,0.716216216,0.281081081,0.616216216,0.157575758,0.35942029,0,13.5,12.5,15,14.5,47,6,Cape Fear RPO,3776d9f1-3f03-452a-98ad-87f42308447e,0.00195560747351919,0.237652821192484
120,370479306003,0.1811071,0.35198556,0.147412756,0.252105897,0.015736767,0.082244427,0.007078507,11,10,12,11,47,6,Cape Fear RPO,df5dd666-4556-4651-99e3-a95056ec3c49,0.00470271705626146,0.334051798077094
121,370479308001,0.112789527,0.079556898,0.252769386,0.207452165,0,0.180288462,0.03857868,8,6.5,9,7,47,6,Cape Fear RPO,68f9b7d5-e47e-49f4-955d-9bcab6392cb3,0.0039606513828403,0.314409850671147
122,370479310001,0.116657623,0.399891481,0.188822572,0.39663592,0.014796547,0.178548896,0.099665924,12,9.5,12.5,11,47,6,Cape Fear RPO,18e44c39-8f94-41d1-a566-82d79ac25378,0.00205567048465127,0.253057608706692
123,370479307004,0.04004004,0.463463463,0.16016016,0.461461461,0.094430993,0.165591398,0.166330645,14,12.5,15.5,14.5,47,6,Cape Fear RPO,d9d5e59b-338d-4594-9d7f-36fb3a879ca6,0.000690697005893526,0.107862910064112
124,370479306004,0.318690096,0.270766773,0.1485623,0.333865815,0.025069638,0.195779601,0.076923077,15,13,15,14,47,6,Cape Fear RPO,812023f8-5f0e-4994-aa7e-92b2df7cc477,0.0116452135082454,0.537963071172191
125,370479307005,0.246575342,0.485616438,0.162328767,0.520547945,0,0.107177974,0,10.5,10.5,14,12.5,47,6,Cape Fear RPO,3a78b429-eb6a-43f0-a4ef-28b0fc3254af,0.00344537818045865,0.248938084932818
126,370670028082,0.180555556,0.025362319,0.100241546,0.1352657,0,0.063396226,0.027813713,9,9,9,9,67,9,Winston Salem Urban Area MPO,cb3b1b36-4567-4aa5-96b4-3997504dc726,0.00129168490093434,0.172421253133599
127,370690603013,0.121382637,0.11977492,0.077170418,0.426045016,0,0.127906977,0.011656953,9,10,9,9,69,5,Kerr-Tar RPO,7f2f653d-3f44-4779-ba55-1e790665a828,0.000157713956468797,0.0655189879963489
128,370510006002,0.205689278,0.181619256,0.085339168,0.537199125,0.031168831,0.068217054,0,10.5,10.5,10.5,10.5,51,6,Fayetteville Area MPO,6a960643-e49e-44f3-9c32-a5a0dd57e424,7.38991263915523E-05,0.0356557390574064
129,371950012002,0.186932849,0.489110708,0.343920145,0.583484574,0.26487524,0.323220537,0.067542214,15.5,14.5,14.5,14.5,195,4,Upper Coastal Plain RPO,3860f384-45a8-42c7-b46e-dc53e2e560d1,0.00275970504230827,0.257426805889608
130,371190030153,0.238587949,0.081558125,0.125989044,0.147900183,0,0.049074819,0.052063492,9,8,8,8,119,10,Charlotte Regional Transportation Planning Organization,f0769f60-b86c-414a-b8f1-f8e1648fb3cc,0.000127962469605336,0.0481502689931823
131,371190030161,0.249201278,0.243267914,0.123231401,0.421268827,0.018398268,0.089108911,0.086999022,13,12,12,12.5,119,10,Charlotte Regional Transportation Planning Organization,d8d8ce86-4d38-49d5-9806-c3f66eea4851,0.00010415789961371,0.0525698950022106
132,370370204024,0.183637434,0.44202472,0.133608005,0.842848735,0.244956772,0.277939042,0.238382619,19,20,19,19,37,8,Triangle Area RPO,2b4bda98-f9fd-4950-b073-77a1b09c4e2a,0.000181192877334979,0.0728495365394183
133,370370207031,0.072578368,0.037560011,0.543631742,0.095170856,0.017451084,0.181148296,0.02161215,8.5,8.5,8.5,9,37,8,Durham Chapel Hill Carrboro MPO,8dd88e4e-05b2-4999-99a5-12b84f96780e,0.0022244832555316,0.196944014183726
134,370370202011,0.188157895,0.158333333,0.246491228,0.314912281,0,0.099944165,0.018410418,9.5,9.5,9.5,10,37,8,Triangle Area RPO,6e55aa96-4432-4792-b0f4-1a4aed41a415,0.00803145412828599,0.417829102329765
135,370370201043,0.130188679,0.088679245,0.381761006,0.259119497,0,0.131598513,0.175066313,7,9,9,9,37,8,Durham Chapel Hill Carrboro MPO,7390e06e-3020-418f-ba42-94c12fa26c74,0.00204193759873306,0.235779971185747
136,370370201072,0.363733906,0.36695279,0.090128755,0.303648069,0,0.207191781,0,12.5,12.5,12.5,12.5,37,8,Triangle Area RPO,6d1b711f-b9f2-4656-b675-54b2fbe6d637,0.00113678875345613,0.161145489383084
137,371590507004,0.061561562,0.237237237,0.163663664,0.343843844,0.288401254,0.100548446,0,11,10.5,10.5,10.5,159,9,Cabarrus Rowan MPO,4d07c6e8-dde1-437b-9d3e-bcb95874a98f,0.000164456364018406,0.0629908099933918
138,371590510023,0.203368684,0.213349969,0.17654398,0.056768559,0,0.237138264,0.009633911,10.5,11.5,11.5,10.5,159,9,Cabarrus Rowan MPO,1b499d17-84ca-4612-8386-2485ff28f343,0.000643637443999978,0.140326722568502
139,371590511012,0.126349892,0.118790497,0.161987041,0.063714903,0,0.165991903,0,7.5,7.5,7.5,7.5,159,9,Cabarrus Rowan MPO,e08abaf2-adba-4130-ada3-13ea45252553,0.000332373205083059,0.0909367007517893
140,370810138005,0.196135831,0.579039813,0.193208431,0.857728337,0.244147157,0.276029056,0.141879278,17.5,17.5,17.5,17.5,81,7,High Point Urban Area MPO,1e33e63c-d749-4a3c-a1a7-e0fdd5d965c4,0.000143890788422141,0.0628461676871624
141,370810139002,0.038125496,0.345512311,0.179507546,0.868149325,0.248,0.291166848,0.105639396,15.5,15.5,15.5,15.5,81,7,High Point Urban Area MPO,293a432d-ef18-4d44-ae47-67397de48277,6.21488354681787E-05,0.0517311191209102
142,370810143003,0.210849539,0.417604913,0.135107472,0.812691914,0.260526316,0.188328912,0.468227425,17.5,17,17,17,81,7,High Point Urban Area MPO,f54dd54d-d822-4f1f-8017-3e61acb22bca,4.66980820874596E-05,0.0297861853479771
143,370810144111,0.125279642,0.124384787,0.07114094,0.617002237,0.080952381,0.163599182,0.092009685,12,12,12,12,81,7,High Point Urban Area MPO,946292e7-eb52-4d0a-8fb0-f15368ac8625,0.000121447127185093,0.0570165221860643
144,371119702003,0.093607306,0.485159817,0.262557078,0.047945205,0.064171123,0.489924433,0,11.5,11.5,11.5,12.5,111,13,Isothermal RPO,731abd66-f086-4d50-92ff-45533f5a901a,0.00153672413216555,0.209770677202804
145,371119703002,0.111111111,0.177055104,0.457091238,0.114724481,0.041745731,0.155111633,0.025,8.5,7,8,7,111,13,Isothermal RPO,eb5c2f56-d36e-4860-a333-371dcdb88eaf,0.000639420956076719,0.132632162489239
146,371119705003,0.168949772,0.153424658,0.208219178,0.2,0.017985612,0.275167785,0,10.5,10.5,11.5,10.5,111,13,Isothermal RPO,cd3153d4-b348-4fcf-9795-7bb6da412860,0.000424836744059576,0.126235338298971
147,371119707001,0.142699115,0.44800885,0.280973451,0.065265487,0.106280193,0.397419355,0,12.5,13.5,13.5,13.5,111,13,Isothermal RPO,14a6f78d-9cfb-4f01-99dd-6f4980e3b76a,0.00942044830685518,0.52546461288032
148,371119706002,0.124871001,0.15995872,0.223942208,0,0.040106952,0.218950064,0.023404255,8,8,8.5,6.5,111,13,Isothermal RPO,0969e048-b673-463f-8e82-5d58ec58dbfd,0.000902523407603439,0.200358291572361
149,371119707003,0.230607966,0.125786164,0.236897275,0.157931516,0.091370558,0.142720307,0.035688794,10,12,13,12,111,13,Isothermal RPO,c9302b70-e7a3-4a94-95fe-23c53c3d0500,0.00170563558185677,0.282536635354634
150,371119708002,0.119161677,0.286826347,0.306586826,0.006586826,0.04516129,0.261046907,0,9.5,9.5,9.5,9.5,111,13,Isothermal RPO,c99a03fe-a1e2-4e75-9007-ba7978cd0496,0.00541967382469011,0.382841115322158
151,371119702001,0.172397983,0.375057313,0.135259055,0.015589179,0.031049251,0.19137931,0,11,11,10,11,111,13,Isothermal RPO,ef0e4a65-bbc7-4756-82a0-9db14a54082d,0.00355428245234179,0.314940923913909
152,371119702002,0.192109777,0.295883362,0.361921098,0.012006861,0.070564516,0.166666667,0,9.5,8.5,9.5,9.5,111,13,Isothermal RPO,c21fbd71-9053-4dd8-a97d-4221871e2ea3,0.00162913323606517,0.177134146111264
153,371119705001,0.061284047,0.205252918,0.351167315,0.23540856,0.136801541,0.284365163,0,10.5,10.5,10.5,10.5,111,13,Isothermal RPO,7b0e00b6-2038-4c89-be76-edc7e47fb620,0.00141258428789115,0.178575370060842
154,371690702002,0.226305609,0.349129594,0.20696325,0.003868472,0.025695931,0.214195184,0.002118644,11,11,12.5,13.5,169,9,Northwest Piedmont RPO,bfc24822-a24c-43e0-8bce-09122cb48f92,0.00583100248854862,0.470763754654817
155,371690705042,0.084659913,0.211287988,0.138929088,0.060781476,0.046511628,0.080782313,0,9,9,8,9,169,9,Winston Salem Urban Area MPO,58f0e2ee-31c1-42a8-b98f-d38741ad71cf,0.00167561946409478,0.215741689728658
156,370810145021,0.234583598,0.406865861,0.152892562,0.652892562,0.027158099,0.19000854,0.242862057,16,16,15,14,81,7,High Point Urban Area MPO,5e58c7ee-c704-4af6-a91a-6351c6e32f29,0.000639005392031322,0.133764454083203
157,370810145022,0.236745887,0.428244973,0.112888483,0.844606947,0.09375,0.212738854,0.110681489,16,15,16.5,15,81,7,High Point Urban Area MPO,641505b3-2363-4a20-a716-7ef2c572e7ca,0.000239184076463062,0.0751329037774381
158,370370205004,0.128240109,0.332878581,0.330150068,0.229877217,0.0359375,0.259463722,0.039051604,9.5,10,11.5,11.5,37,8,Triangle Area RPO,1f1646fb-a6a0-4ccc-a188-2ac5a1bcc2d1,0.00557166249609509,0.351597328130931
159,370370202031,0.20714866,0.134037368,0.177091795,0.264825345,0.261339093,0.199554069,0.030402629,12,14,14,14,37,8,Triangle Area RPO,61a551af-e39c-4602-86e7-c8ba230d0ecd,0.00736814951528686,0.48365486751127
160,370370201082,0.123339658,0.015180266,0.220113852,0.136622391,0.076655052,0.207792208,0,8.5,8.5,9,10,37,8,Triangle Area RPO,29d22358-24ea-467a-9cc2-ef757e2ca6fb,0.00154113731173311,0.18737889904004
161,370370201071,0.154094828,0.057112069,0.163793103,0.107758621,0.04954955,0.084791386,0,8.5,8,8,10,37,8,Triangle Area RPO,d63a64da-e64a-436b-a7da-b332675b3e3f,0.00296074426842097,0.288508220070885
162,370370208021,0.136942675,0.517197452,0.162420382,0.430573248,0.106317411,0.192246835,0,12.5,13,13,14.5,37,8,Triangle Area RPO,f321b0ce-e1ca-46b5-ba84-1f640ae6f80e,0.00234272544889791,0.200154730110949
163,370370201081,0.281195079,0.263620387,0.112478032,0.181019332,0.01843318,0.109181141,0,11,11,11,11,37,8,Durham Chapel Hill Carrboro MPO,f1da7278-f776-4abd-93fb-feb71c9ffa2f,0.00133772791650699,0.162961799890122
164,370370201033,0.193413174,0.020958084,0.21497006,0.41497006,0.034246575,0.166916168,0.042963885,11.5,11.5,11.5,12,37,8,Durham Chapel Hill Carrboro MPO,7d4164cf-1e2e-4ac9-8ac6-f8128d0a2923,0.00165937673045846,0.214685733786428
165,370370208022,0.066718386,0.172226532,0.152055857,0.064391001,0,0.219283276,0,8,8,8,8,37,8,Triangle Area RPO,e3760bd5-ad29-451a-ac90-270b828cae35,0.00212846710383019,0.201744073061394
166,370810157072,0.089171975,0.142857143,0.184713376,0.236578708,0,0.113590264,0.050048123,7,7,7,7,81,7,Greensboro Urban Area MPO,1e0fde4d-ae58-40ef-9ae4-88fd9bdfde10,9.96333073999267E-05,0.0528224090457571
167,370810145031,0.26313276,0.423591213,0.082139446,0.851002865,0.09587217,0.2251169,0.143402399,16.5,16.5,16.5,16.5,81,7,High Point Urban Area MPO,1870826f-55c9-4d79-8c72-5d2626da9ff8,0.000325164121704802,0.134387463576844
168,371910003032,0.209232614,0.168465228,0.18764988,0.293764988,0.056358382,0.218326693,0.034370947,11.5,10,10,10,191,4,Goldsboro Urban Area MPO,5f3de729-8321-4cce-9979-778fdf7017e1,0.00279622688458403,0.268405420718779
169,371290109002,0.188541667,0.207291667,0.03125,0.115625,0.087145969,0.148541114,0,11,11,11,11,129,3,Wilmington Urban Area MPO,04887eab-f140-4d09-be48-8eb244cf2989,0.000118824449600652,0.0522829501558309
170,371290103004,0.311310782,0.628435518,0.00422833,0.82346723,0.05904059,0.275974026,0,17,17,17,17,129,3,Wilmington Urban Area MPO,f7bb35c5-69e5-4b32-b586-c52f0ea32545,0.000270607957645552,0.0929633997763014
171,371830534342,0.318230852,0.037756203,0.117583603,0.32038835,0.190812721,0.101626016,0,12.5,11,11,12,183,5,Capital Area MPO,2ea853a1-c784-433f-9e57-59ba7ec947f4,4.09002491323918E-05,0.0286088894319784
172,371830534362,0.196035242,0.030837004,0.121145374,0.073421439,0,0.104726599,0,8,8,8.5,8.5,183,5,Capital Area MPO,cd4c7c56-f82b-4cfe-8c02-0d23e1c37777,0.000149901163240429,0.0719046664040143
173,371190059221,0.292436975,0.105882353,0.044957983,0.61092437,0,0.094822208,0.110795455,12,12,12,12,119,10,Charlotte Regional Transportation Planning Organization,b27247b0-8f57-4033-9a1f-141881c31b00,0.000166752804716452,0.0614055624057424
174,371190038102,0.222917353,0.245637142,0.030951597,0.868291077,0.034188034,0.038559322,0.243134383,15,15,15,14,119,10,Charlotte Regional Transportation Planning Organization,a44f34d2-150b-4324-9c14-bd9ce2838b22,8.0799208035387E-05,0.0471231884931067
175,371830536204,0.244749596,0.222132472,0.015347334,0.474151858,0,0.016648169,0.073728814,12,11,12,12,183,5,Capital Area MPO,6b82c25a-7aff-4b41-85b4-e7332d27d91e,0.000298975349551256,0.0772748609936287
176,371830530033,0.134711333,0.046329294,0.113328582,0.512473272,0,0.020425532,0.087121212,10,9,9,10,183,5,Capital Area MPO,fcc73624-96fd-492d-993b-c33b36c36a19,0.000116229532068246,0.0484060387750257
177,370570617041,0.042318307,0.239190432,0.270469181,0.066237351,0.06557377,0.248197734,0.055197792,10,10.5,9.5,11,57,9,High Point Urban Area MPO,01866465-f223-48f6-ad55-3798a70520ec,0.00229621173843952,0.248698958283904
178,371510315042,0.203165375,0.131782946,0.202196382,0.22997416,0,0.099287809,0.04553177,8,8,8,9.5,151,8,High Point Urban Area MPO,3e0f8abc-d171-48ae-be8c-d29832fe7ce9,0.00041129096075565,0.0904465701455265
179,371510315053,0.115459883,0.225048924,0.164383562,0.340508806,0.343173432,0.221238938,0.056485356,13,14,12,14,151,8,High Point Urban Area MPO,bf1d10a8-279d-4e20-b040-01ce75fa1b27,0.000437374487546549,0.103499251849248
180,370670040113,0.254204709,0.472369053,0.081691494,0.153772225,0,0.081339713,0,11.5,11.5,10.5,10.5,67,9,Winston Salem Urban Area MPO,35f65c8d-4237-4f8f-993e-1e5052aff091,0.000154998967445863,0.0633850189644141
181,371179703001,0.310059172,0.473372781,0.18816568,0.70295858,0.156424581,0.291739895,0.011688312,18,18,18,19.5,117,1,Mid-East RPO,54f4279f-8617-41a7-b49c-3510efbfc570,9.20654820220079E-05,0.0511236216475854
182,371179702002,0.194410693,0.257594168,0.287970838,0.535844471,0.165354331,0.284789644,0.023989899,14.5,14.5,14.5,14.5,117,1,Mid-East RPO,4cf4a57c-d347-45db-82bd-49b53ca25038,0.00276541899052063,0.264803959813851
183,371179704003,0.044887781,0.483790524,0.36159601,0.620947631,0.235,0.441253264,0,12.5,15,14,15,117,1,Mid-East RPO,792edaf7-9501-4bc0-99ba-071bd8aeb8b9,0.00993425453680175,0.587514515143661
184,371179704001,0.069852941,0.34375,0.431985294,0.555147059,0.020905923,0.289738431,0,11,11,11,11,117,1,Mid-East RPO,ae74ce56-08d5-429d-bc5f-55aba7336d47,0.0100219776140875,1.00335359956366
185,371179705003,0.196721311,0.165690867,0.168032787,0.490046838,0,0.188046647,0.007490637,10.5,11.5,11.5,11.5,117,1,Mid-East RPO,bf40d905-b779-48fe-aa63-87f434fc60ac,0.00551238708385426,0.38706205062433
186,371179703004,0.247382199,0.378272251,0.25,0.413612565,0.028490028,0.247818499,0,11.5,11.5,12.5,12.5,117,1,Mid-East RPO,3497e25e-abc3-44ab-8c91-eed2f1a43954,0.0014522837759614,0.213104075984728
187,371179702004,0.205791107,0.476732161,0.285418821,0.320579111,0.140167364,0.221598878,0,13.5,13.5,13.5,12.5,117,1,Mid-East RPO,e4b5bc8e-d158-49fb-ba5a-3ff80be2a0b3,0.00212353954202626,0.339820282860567
188,371179702001,0.089258699,0.161875946,0.193645991,0.614977307,0.138157895,0.287804878,0,11.5,12.5,12.5,13.5,117,1,Mid-East RPO,2684b76e-3707-40a6-96c2-c53dca0e41e5,0.000172718289377372,0.0685455506098272
189,371179703003,0.1534937,0.341351661,0.298969072,0.589919817,0.118686869,0.163734777,0,12.5,12.5,11.5,12.5,117,1,Mid-East RPO,95fdced5-1443-41ba-9554-efcd015c685e,0.00345151002534294,0.309802279505924
190,371179701002,0.204584527,0.267048711,0.271633238,0.428653295,0.088195387,0.236977256,0,11.5,12.5,11.5,11.5,117,1,Mid-East RPO,fd4ed9f6-11ed-4eb9-b729-2c0e34009a5e,0.0121305746736198,0.747573819592652
191,371179706002,0.155693261,0.408985283,0.243222308,0.756777692,0.141114983,0.18011811,0.033912324,14.5,14.5,14.5,15.5,117,1,Mid-East RPO,e201ed91-1f5d-45a0-9046-fb82e2d6c3da,0.00268269029743351,0.271146584143768
192,371179706003,0.12,0.249032258,0.153548387,0.503225806,0.084639498,0.379104478,0.031724138,13.5,14,13.5,14,117,1,Mid-East RPO,4d82a3d3-ad9e-47f8-a037-d712a2694926,0.00385016342147537,0.391120142407708
193,371510315051,0.078411405,0.043788187,0.299389002,0.077393075,0,0.206272618,0,7.5,7.5,6.5,6.5,151,8,High Point Urban Area MPO,e3041182-bb4e-4b67-9b09-9b4a39823c14,0.00161663092262643,0.205895343263284
194,371050305041,0.124929339,0.391181458,0.11079706,0.283210854,0.024,0.222520107,0.061445783,11,12,12,12,105,8,Triangle Area RPO,79f1226d-b931-41b4-b0a8-1d02ffc351fd,0.00267399054678208,0.333488342633427
195,371050305052,0.137606032,0.228086711,0.162111216,0.467483506,0.103926097,0.347624565,0.087633885,14,15,15,14,105,8,Triangle Area RPO,df2c51fa-b3b9-4448-8a3b-0e34a3bdbbb9,0.0024202261370192,0.232115997795938
196,371050305043,0.187403994,0.599078341,0.140809012,0.348182284,0.073025335,0.199600798,0.025323579,14,14,15,14,105,8,Triangle Area RPO,3c385e78-342a-4eea-8390-724aa0c51d4c,0.00270477351887166,0.235870804522041
197,371619605023,0.136101499,0.184544406,0.193771626,0.321799308,0.315165877,0.275992439,0.098809524,14,14,15.5,14.5,161,13,Isothermal RPO,259d7e98-e4da-48ef-badc-a9ff41b4f58b,0.000139201264346411,0.0523028694134809
198,371350112041,0.203821656,0.099363057,0.299363057,0.173248408,0,0.119008264,0.042801556,8,7.5,9.5,8.5,135,7,Durham Chapel Hill Carrboro MPO,ef6b5a1b-cab7-4b92-9c28-13d824d8f330,0.000656105133430174,0.170153946044426
199,371350107062,0.189440994,0.025879917,0.305383023,0.068322981,0,0.099606815,0.016393443,8,7.5,8,8.5,135,7,Durham Chapel Hill Carrboro MPO,2ef76bb5-2ca0-43c8-a0a7-9bd52b136493,8.74789484441862E-05,0.0587569860055702
200,370499608003,0.268781302,0.372287145,0.101836394,0.968280467,0.087301587,0.148401826,0,15,13.5,13.5,15,49,2,New Bern MPO,4e0208db-0cf5-41f0-ac52-60edaf78afdd,5.05150383105502E-05,0.0372812904426082
201,370499609002,0.273381295,0.631894484,0.225419664,0.881294964,0.487804878,0.173267327,0.060810811,17.5,18.5,17.5,17.5,49,2,New Bern MPO,35b9f96d-2d3e-4702-bc96-56485adc492e,0.000121018129220829,0.046645150587045
202,371830541212,0.28145608,0.164864152,0.040622527,0.634661039,0,0.126728111,0.146681857,13.5,14,15.5,15.5,183,5,Capital Area MPO,a26f55d3-baaf-4351-8f94-fb3c33f1f5bd,0.000514025327220224,0.113650424789666
203,371830541201,0.240830116,0.318532819,0.108590734,0.38465251,0.019847328,0.093307593,0.198938992,13,13,13.5,13.5,183,5,Capital Area MPO,9dbe05af-80dd-481c-8911-b0f30054650c,0.000798947721477816,0.145976951655749
204,371790203082,0.228953229,0.04766147,0.113140312,0.126057906,0.013262599,0.066461538,0.013480982,10,9,9,9,179,10,Charlotte Regional Transportation Planning Organization,8683785d-0d5b-4964-a2bf-11c70b43cad9,0.00131997429230069,0.16321202434926
205,371819605001,0.114814815,0.285185185,0.260740741,0.705185185,0.18041958,0.469407266,0.021909233,14.5,14.5,14.5,12.5,181,5,Kerr-Tar RPO,4d422e0c-4390-4f4f-a003-236d306b6a6f,0.00023441613666364,0.0798952898527107
206,371819608002,0.292978208,0.584745763,0.142857143,0.876513317,0.14,0.282952548,0.081855389,19.5,18,18,18,181,5,Kerr-Tar RPO,a36de3ab-2e0e-4b50-9df5-9f3e24f239f1,0.00044140382419755,0.0956915162243211
207,371650102001,0.30450782,0.590616375,0.111315547,0.912603496,0.347607053,0.169421488,0,17.5,17.5,17.5,15.5,165,8,Lumber River RPO,05803402-e86b-4688-81e5-14dc8fdc58f3,0.000193070051864197,0.0703278211630331
208,370570615012,0.255715495,0.732430144,0.125317528,0.734123624,0.088785047,0.220794393,0.166975881,17.5,17.5,17.5,18,57,9,High Point Urban Area MPO,44320d36-6178-4f6b-aa6a-5fcb9732e6d5,0.000129600759464665,0.0478830036226007
209,370010202001,0.190721649,0.574742268,0.140463918,0.613402062,0,0.248407643,0.306493506,15,16,17.5,17.5,1,7,Burlington Graham MPO,58975bbc-ea6f-460e-8425-8d33999fdc9b,0.000102849944596528,0.0414030683792977
210,370010217021,0,0.563204509,0,0.252415459,0.054901961,0.100475624,0.065619968,10.5,10.5,12,12,1,7,Burlington Graham MPO,bbf29505-4261-4c23-8fdb-f4b14b80246b,0.000106244577182224,0.0687704354954653
211,370710333131,0.240634641,0.111502865,0.214631996,0.224327898,0.009138381,0.075552826,0.02676951,9,10.5,10.5,10.5,71,12,Gaston-Cleveland-Lincoln MPO,8c2a5639-9fc5-4434-af17-7befbbeca6d7,0.000378078495032241,0.0959759482215248
