OBJECTID,Tree_ID,Common,DBH,Active,Location,geometry,index_right,name,lat,lon,Deciduous
265422,97922,ELM CHINESE,3.0,1,329 E WORTHINGTON AV,POINT (513086.4662171225 3896269.038331845),7,East/West,35.21194,-80.85917,1
265628,107383,OAK SOUTHERN RED,14.0,1,2034 CLEVELAND AV,POINT (512840.7112704214 3896187.2001026473),7,East/West,35.21194,-80.85917,1
265929,107312,CRAPEMYRTLE SPP,4.0,1,2048 CLEVELAND AV,POINT (512821.4866187403 3896165.8475800743),7,East/West,35.21194,-80.85917,1
266029,97970,ELM CHINESE,4.0,1,1807 S TRYON ST,POINT (512683.8977926727 3896710.4382002903),7,East/West,35.21194,-80.85917,1
266395,97938,CRAPEMYRTLE SPP,7.0,1,300 EAST BV,POINT (513037.1524888217 3896406.562570045),7,East/West,35.21194,-80.85917,1
266416,98004,MAPLE RED,15.0,1,310 EAST BV,POINT (513076.9433628025 3896404.2961966256),7,East/West,35.21194,-80.85917,1
266532,97948,OAK WILLOW,20.0,1,229 E WORTHINGTON AV,POINT (512947.0884114663 3896349.6422613636),7,East/West,35.21194,-80.85917,1
266657,97990,ELM CHINESE,10.0,1,1801 SOUTH BV,POINT (512964.4255266918 3896506.3101925002),7,East/West,35.21194,-80.85917,1
266942,97384,MAGNOLIA CUCUMBER TREE,7.0,1,127 W WORTHINGTON AV,POINT (512692.0779244925 3896558.6507134046),7,East/West,35.21194,-80.85917,1
266997,107359,CRAPEMYRTLE SPP,1.0,1,2036 CLEVELAND AV,POINT (512838.7470085724 3896184.1824279893),7,East/West,35.21194,-80.85917,1
267701,106424,REDCEDAR EASTERN,20.0,1,325 E TREMONT AV,POINT (512953.23124552116 3896153.819898983),7,East/West,35.21194,-80.85917,0
267841,97497,CRAPEMYRTLE SPP,3.0,1,312 E WORTHINGTON AV,POINT (513001.57904872857 3896282.657164437),7,East/West,35.21194,-80.85917,1
268291,107962,ARBORVITAE AMERICAN,4.0,1,2127 HAWKINS ST,POINT (512550.53142692364 3896307.0243501705),7,East/West,35.21194,-80.85917,0
268517,107334,CRAPEMYRTLE SPP,3.0,1,2044 CLEVELAND AV,POINT (512829.8751266466 3896175.188872316),7,East/West,35.21194,-80.85917,1
268525,97399,CRAPEMYRTLE SPP,3.0,1,1930 HAWKINS ST,POINT (512619.559706041 3896519.450945356),7,East/West,35.21194,-80.85917,1
268563,96959,CHERRY/PLUM/PEACH SPP,7.0,1,1800 CAMDEN RD,POINT (512803.68880986987 3896573.4227454658),7,East/West,35.21194,-80.85917,1
268613,97488,CRAPEMYRTLE SPP,6.0,1,216 E WORTHINGTON AV,POINT (512911.3463183572 3896365.360305388),7,East/West,35.21194,-80.85917,1
268685,97952,CRAPEMYRTLE SPP,2.0,1,1933 SOUTH BV,POINT (512779.3769462387 3896332.199110836),7,East/West,35.21194,-80.85917,1
268692,107909,SWEETGUM AMERICAN,4.0,1,2000 CLEVELAND AV,POINT (512831.63833636785 3896204.230132269),7,East/West,35.21194,-80.85917,1
268796,105708,OAK WILLOW,24.0,1,1831 SOUTH BV,POINT (512877.0531717721 3896412.7193017663),7,East/West,35.21194,-80.85917,1
268814,97920,CRAPEMYRTLE SPP,6.0,1,330 EAST BV,POINT (513131.565045349 3896318.7920900187),7,East/West,35.21194,-80.85917,1
268832,106876,CRAPEMYRTLE SPP,4.0,1,200 E TREMONT AV,POINT (512783.04002758034 3896289.348324715),7,East/West,35.21194,-80.85917,1
269153,97395,MAGNOLIA CUCUMBER TREE,4.0,1,124 W WORTHINGTON AV,POINT (512717.66619527224 3896559.4544565976),7,East/West,35.21194,-80.85917,1
269243,97928,OAK WILLOW,19.0,1,315 E WORTHINGTON AV,POINT (513005.45883040555 3896295.9157430343),7,East/West,35.21194,-80.85917,1
269394,96958,CHERRY/PLUM/PEACH SPP,9.0,1,1800 CAMDEN RD,POINT (512807.5781921531 3896578.765453719),7,East/West,35.21194,-80.85917,1
269673,96963,CHERRY/PLUM/PEACH SPP,15.0,1,100 W WORTHINGTON AV,POINT (512788.28814248607 3896549.130171239),7,East/West,35.21194,-80.85917,1
269898,107163,CRAPEMYRTLE SPP,4.0,1,2004 ATHERTON HEIGHTS LN,POINT (512904.97875387245 3896182.389194512),7,East/West,35.21194,-80.85917,1
270807,96773,CRAPEMYRTLE SPP,5.0,1,1928 SOUTH BV,POINT (512745.3179601922 3896341.1915234136),7,East/West,35.21194,-80.85917,1
270904,96962,CHERRY/PLUM/PEACH SPP,9.0,1,100 W WORTHINGTON AV,POINT (512777.8791010636 3896534.4623252605),7,East/West,35.21194,-80.85917,1
271238,96770,ELM CHINESE,9.0,1,1910 SOUTH BV,POINT (512794.1751177768 3896374.84619957),7,East/West,35.21194,-80.85917,1
271292,97492,DOGWOOD FLOWERING,9.0,1,300 E WORTHINGTON AV,POINT (512960.24650040193 3896320.8884394374),7,East/West,35.21194,-80.85917,1
271395,97483,CRAPEMYRTLE SPP,4.0,1,1901 SOUTH BV,POINT (512859.934648253 3896412.177505339),7,East/West,35.21194,-80.85917,1
271622,97944,CRAPEMYRTLE SPP,3.0,1,229 E WORTHINGTON AV,POINT (512986.43471872405 3896369.2519488744),7,East/West,35.21194,-80.85917,1
271734,97929,OAK WILLOW,26.0,1,1829 CLEVELAND AV,POINT (512991.0067245951 3896309.4586212826),7,East/West,35.21194,-80.85917,1
271903,108067,OAK WILLOW,18.0,1,2041 SOUTH BV,POINT (512757.5774846662 3896139.4583235807),7,East/West,35.21194,-80.85917,1
272313,97967,ELM CHINESE,4.0,1,1807 S TRYON ST,POINT (512645.02060917235 3896731.8784792805),7,East/West,35.21194,-80.85917,1
272788,97490,CRAPEMYRTLE SPP,8.0,1,216 E WORTHINGTON AV,POINT (512936.1298089112 3896342.7709144168),7,East/West,35.21194,-80.85917,1
273094,97931,OAK WILLOW,8.0,1,1829 CLEVELAND AV,POINT (512973.4596189199 3896325.905239608),7,East/West,35.21194,-80.85917,1
273385,97917,CRAPEMYRTLE SPP,6.0,1,401 E WORTHINGTON AV,POINT (513089.8485434044 3896256.5192317283),7,East/West,35.21194,-80.85917,1
273398,107827,PHOTINIA SPP,11.0,1,200 E TREMONT AV,POINT (512848.7266050736 3896218.303501089),7,East/West,35.21194,-80.85917,1
273443,97445,CRAPEMYRTLE SPP,4.0,1,1930 HAWKINS ST,POINT (512555.40644811693 3896528.5829528878),7,East/West,35.21194,-80.85917,1
273476,97945,CRAPEMYRTLE SPP,5.0,1,229 E WORTHINGTON AV,POINT (512973.91723947093 3896355.451560072),7,East/West,35.21194,-80.85917,1
273515,97977,OAK WILLOW,14.0,1,1800 CAMDEN RD,POINT (512802.31212218996 3896644.5590876522),7,East/West,35.21194,-80.85917,1
273656,97932,CRAPEMYRTLE SPP,6.0,1,1829 CLEVELAND AV,POINT (512974.6589695991 3896337.089948847),7,East/West,35.21194,-80.85917,1
273704,97391,MAGNOLIA CUCUMBER TREE,7.0,1,101 W WORTHINGTON AV,POINT (512754.5410477203 3896522.707065741),7,East/West,35.21194,-80.85917,1
273793,97940,OAK NORTHERN RED,7.0,1,300 EAST BV,POINT (513047.6788090283 3896417.871306713),7,East/West,35.21194,-80.85917,1
273940,96771,ELM CHINESE,10.0,1,1910 SOUTH BV,POINT (512788.0149006996 3896368.9073754638),7,East/West,35.21194,-80.85917,1
274262,97501,CRAPEMYRTLE SPP,6.0,1,316 E WORTHINGTON AV,POINT (513015.11796021333 3896270.5711868773),7,East/West,35.21194,-80.85917,1
274378,97916,CRAPEMYRTLE SPP,2.0,1,401 E WORTHINGTON AV,POINT (513084.7563976942 3896251.34247726),7,East/West,35.21194,-80.85917,1
274662,97998,CRAPEMYRTLE SPP,4.0,1,208 EAST BV,POINT (512991.47182888875 3896482.0154121364),7,East/West,35.21194,-80.85917,1
274814,97359,CRAPEMYRTLE SPP,7.0,1,127 W WORTHINGTON AV,POINT (512649.4480937024 3896547.0188205764),7,East/West,35.21194,-80.85917,1
274887,102255,HORNBEAM EUROPEAN,8.0,1,2100 SOUTH BV,POINT (512713.1639900944 3896115.909804942),7,East/West,35.21194,-80.85917,1
275088,107134,SWEETGUM AMERICAN,24.0,1,2004 ATHERTON HEIGHTS LN,POINT (512891.79280820256 3896190.177874982),7,East/West,35.21194,-80.85917,1
275351,96761,ELM CHINESE,15.0,1,1812 SOUTH BV,POINT (512902.1833164833 3896494.0382601516),7,East/West,35.21194,-80.85917,1
275369,97936,CRAPEMYRTLE SPP,9.0,1,300 EAST BV,POINT (513007.5016001209 3896373.4501554403),7,East/West,35.21194,-80.85917,1
275373,97918,CRAPEMYRTLE SPP,6.0,1,401 E WORTHINGTON AV,POINT (513094.4156412106 3896262.2559687905),7,East/West,35.21194,-80.85917,1
275538,107151,CRAPEMYRTLE SPP,3.0,1,2004 ATHERTON HEIGHTS LN,POINT (512895.0816969765 3896191.547052107),7,East/West,35.21194,-80.85917,1
275566,106751,PEAR CALLERY,15.0,1,1933 SOUTH BV,POINT (512806.721023075 3896291.522041672),7,East/West,35.21194,-80.85917,1
276095,106669,MAPLE RED,7.0,1,231 E TREMONT AV,POINT (512853.6192462248 3896245.3425539914),7,East/West,35.21194,-80.85917,1
276459,97482,ELM CHINESE,16.0,1,1831 SOUTH BV,POINT (512873.43634448876 3896435.8795552156),7,East/West,35.21194,-80.85917,1
276865,97502,CRAPEMYRTLE SPP,8.0,1,320 E WORTHINGTON AV,POINT (513021.18917520135 3896265.279477905),7,East/West,35.21194,-80.85917,1
276953,106759,PEAR CALLERY,15.0,1,1933 SOUTH BV,POINT (512795.9310171854 3896301.3751589037),7,East/West,35.21194,-80.85917,1
277095,107895,CHERRY/PLUM/PEACH SPP,4.0,1,2151 HAWKINS ST,POINT (512503.5116490579 3896231.7313247365),7,East/West,35.21194,-80.85917,1
277528,97504,CRAPEMYRTLE SPP,8.0,1,320 E WORTHINGTON AV,POINT (513025.86041442555 3896261.1525810515),7,East/West,35.21194,-80.85917,1
277530,97489,CRAPEMYRTLE SPP,8.0,1,216 E WORTHINGTON AV,POINT (512923.03631259117 3896354.283905113),7,East/West,35.21194,-80.85917,1
277710,109214,CRAPEMYRTLE SPP,5.0,1,400 E TREMONT AV,POINT (512952.7254622447 3896105.665969476),7,East/West,35.21194,-80.85917,1
277752,97400,CRAPEMYRTLE SPP,3.0,1,1930 HAWKINS ST,POINT (512615.99630743143 3896514.0484099835),7,East/West,35.21194,-80.85917,1
277984,97444,CRAPEMYRTLE SPP,3.0,1,1930 HAWKINS ST,POINT (512568.9208155956 3896522.221395695),7,East/West,35.21194,-80.85917,1
278276,97974,ELM CHINESE,4.0,1,121 WEST BV,POINT (512760.2611072489 3896668.269662766),7,East/West,35.21194,-80.85917,1
278381,96961,CHERRY/PLUM/PEACH SPP,11.0,1,100 W WORTHINGTON AV,POINT (512793.39502825384 3896556.9351450372),7,East/West,35.21194,-80.85917,1
278634,107097,MAPLE RED,16.0,1,300 E TREMONT AV,POINT (512882.64513676864 3896198.6192808854),7,East/West,35.21194,-80.85917,1
279170,97981,ELM CHINESE,14.0,1,1821 EAST BV,POINT (512866.05884996103 3896599.792101024),6,Bland,35.21583,-80.85528,1
279170,97981,ELM CHINESE,14.0,1,1821 EAST BV,POINT (512866.05884996103 3896599.792101024),7,East/West,35.21194,-80.85917,1
279185,107805,PHOTINIA SPP,7.0,1,200 E TREMONT AV,POINT (512842.9038134813 3896211.1463589026),7,East/West,35.21194,-80.85917,1
279763,97515,CRAPEMYRTLE SPP,10.0,1,1928 EUCLID AV,POINT (512976.2351166679 3896150.1260681143),7,East/West,35.21194,-80.85917,1
280252,96781,CRAPEMYRTLE SPP,4.0,1,1928 SOUTH BV,POINT (512757.0692903557 3896335.22981314),7,East/West,35.21194,-80.85917,1
280512,107055,CRAPEMYRTLE SPP,4.0,1,300 E TREMONT AV,POINT (512868.5857253218 3896214.4937133505),7,East/West,35.21194,-80.85917,1
280600,102219,HORNBEAM EUROPEAN,10.0,1,2100 SOUTH BV,POINT (512722.920567385 3896158.7572908886),7,East/West,35.21194,-80.85917,1
280626,97362,CRAPEMYRTLE SPP,5.0,1,127 W WORTHINGTON AV,POINT (512661.02407342306 3896567.115111798),7,East/West,35.21194,-80.85917,1
281181,98003,MAPLE RED,15.0,1,300 EAST BV,POINT (513059.40615605726 3896419.7948788446),7,East/West,35.21194,-80.85917,1
281238,96772,CRAPEMYRTLE SPP,5.0,1,1928 SOUTH BV,POINT (512748.352843448 3896337.807404737),7,East/West,35.21194,-80.85917,1
281253,97984,ELM CHINESE,14.0,1,1821 EAST BV,POINT (512888.6560791248 3896579.416709201),7,East/West,35.21194,-80.85917,1
281490,97337,CHERRY/PLUM/PEACH SPP,12.0,1,101 W WORTHINGTON AV,POINT (512739.7395371372 3896476.5334477266),7,East/West,35.21194,-80.85917,1
281571,97969,ELM CHINESE,4.0,1,1807 S TRYON ST,POINT (512674.21004311036 3896716.245000482),7,East/West,35.21194,-80.85917,1
281785,96767,ELM CHINESE,10.0,1,1910 SOUTH BV,POINT (512809.4240365969 3896391.434436774),7,East/West,35.21194,-80.85917,1
281816,97935,CRAPEMYRTLE SPP,7.0,1,1829 CLEVELAND AV,POINT (512992.6082437714 3896356.5300046136),7,East/West,35.21194,-80.85917,1
281821,97446,CRAPEMYRTLE SPP,5.0,1,1930 HAWKINS ST,POINT (512540.6015260342 3896534.326247558),7,East/West,35.21194,-80.85917,1
282214,107932,MAGNOLIA SAUCER,5.0,1,2151 HAWKINS ST,POINT (512535.56701619603 3896265.3277507205),7,East/West,35.21194,-80.85917,1
282289,96765,ELM CHINESE,16.0,1,1900 SOUTH BV,POINT (512846.228103296 3896432.662834956),7,East/West,35.21194,-80.85917,1
282502,96960,CHERRY/PLUM/PEACH SPP,11.0,1,100 W WORTHINGTON AV,POINT (512783.1390393692 3896542.492467727),7,East/West,35.21194,-80.85917,1
282553,97318,MAPLE RED,3.0,1,1930 CAMDEN RD,POINT (512678.06769614294 3896410.364861468),7,East/West,35.21194,-80.85917,1
282747,108035,OAK WILLOW,17.0,1,2041 SOUTH BV,POINT (512776.1912631012 3896139.5555776833),7,East/West,35.21194,-80.85917,1
282982,97321,CHERRY/PLUM/PEACH SPP,8.0,1,1930 CAMDEN RD,POINT (512650.0122848161 3896413.0305719418),7,East/West,35.21194,-80.85917,1
283090,97957,ELM CHINESE,8.0,1,1909 SOUTH BV,POINT (512820.62938225537 3896378.7441808693),7,East/West,35.21194,-80.85917,1
283248,97388,MAGNOLIA CUCUMBER TREE,9.0,1,101 W WORTHINGTON AV,POINT (512729.88611842133 3896535.8585839476),7,East/West,35.21194,-80.85917,1
283313,97323,CHERRY/PLUM/PEACH SPP,10.0,1,1930 CAMDEN RD,POINT (512631.6566299777 3896415.353153015),7,East/West,35.21194,-80.85917,1
283458,97499,CRAPEMYRTLE SPP,6.0,1,316 E WORTHINGTON AV,POINT (513010.4430255253 3896274.8814968234),7,East/West,35.21194,-80.85917,1
283502,97477,ELM CHINESE,6.0,1,1900 ABBOTT ST,POINT (512486.3816311439 3896673.437893236),7,East/West,35.21194,-80.85917,1
283967,97983,ELM CHINESE,15.0,1,1821 EAST BV,POINT (512881.58397318836 3896585.877570593),7,East/West,35.21194,-80.85917,1
284416,107860,OAK WILLOW,9.0,1,2000 CLEVELAND AV,POINT (512833.7017646221 3896205.2441408862),7,East/West,35.21194,-80.85917,1
284469,97469,CRAPEMYRTLE SPP,10.0,1,1950 ABBOTT ST,POINT (512425.91568591254 3896551.9353579166),7,East/West,35.21194,-80.85917,1
284558,108053,OAK WILLOW,13.0,1,2041 SOUTH BV,POINT (512772.2060401632 3896137.391423651),7,East/West,35.21194,-80.85917,1
284611,97934,CRAPEMYRTLE SPP,6.0,1,1829 CLEVELAND AV,POINT (512988.01521971566 3896351.122222806),7,East/West,35.21194,-80.85917,1
284683,97386,MAGNOLIA CUCUMBER TREE,8.0,1,101 W WORTHINGTON AV,POINT (512722.8416950499 3896540.5187247605),7,East/West,35.21194,-80.85917,1
284722,97357,CRAPEMYRTLE SPP,9.0,1,127 W WORTHINGTON AV,POINT (512640.12405232136 3896529.910602999),7,East/West,35.21194,-80.85917,1
284844,97338,CHERRY/PLUM/PEACH SPP,13.0,1,1930 CAMDEN RD,POINT (512726.9726385095 3896458.4768217336),7,East/West,35.21194,-80.85917,1
284845,97345,CRAPEMYRTLE SPP,5.0,1,1930 CAMDEN RD,POINT (512587.64687325846 3896434.794649772),7,East/West,35.21194,-80.85917,1
284933,97500,CRAPEMYRTLE SPP,6.0,1,316 E WORTHINGTON AV,POINT (513013.6170902282 3896272.1926351185),7,East/West,35.21194,-80.85917,1
284947,102147,HORNBEAM EUROPEAN,9.0,1,2000 SOUTH BV,POINT (512729.9336422821 3896203.5843624887),7,East/West,35.21194,-80.85917,1
285007,107059,CRAPEMYRTLE SPP,6.0,1,300 E TREMONT AV,POINT (512874.73713381035 3896209.231818508),7,East/West,35.21194,-80.85917,1
285189,97982,ELM CHINESE,12.0,1,1821 EAST BV,POINT (512873.4553282017 3896594.3489068197),7,East/West,35.21194,-80.85917,1
285292,97478,ELM CHINESE,9.0,1,1900 ABBOTT ST,POINT (512492.7208796257 3896670.332238603),7,East/West,35.21194,-80.85917,1
285397,97385,MAGNOLIA CUCUMBER TREE,9.0,1,101 W WORTHINGTON AV,POINT (512714.018625266 3896545.6486944202),7,East/West,35.21194,-80.85917,1
285455,97349,CRAPEMYRTLE SPP,4.0,1,1930 CAMDEN RD,POINT (512601.55770859105 3896459.3071873197),7,East/West,35.21194,-80.85917,1
285532,97968,ELM CHINESE,4.0,1,1807 S TRYON ST,POINT (512656.3364235734 3896725.7801041813),7,East/West,35.21194,-80.85917,1
285612,107010,PHOTINIA SPP,11.0,1,200 E TREMONT AV,POINT (512843.2968022495 3896234.6695835367),7,East/West,35.21194,-80.85917,1
285644,97486,CRAPEMYRTLE SPP,9.0,1,216 E WORTHINGTON AV,POINT (512898.4909030371 3896377.459053483),7,East/West,35.21194,-80.85917,1
285749,107179,CRAPEMYRTLE SPP,7.0,1,2005 ATHERTON HEIGHTS LN,POINT (512916.18763353647 3896172.78409989),7,East/West,35.21194,-80.85917,1
285880,107999,SWEETGUM AMERICAN,19.0,1,2000 CLEVELAND AV,POINT (512820.3800802506 3896187.263032335),7,East/West,35.21194,-80.85917,1
285903,97960,CRAPEMYRTLE SPP,1.0,1,1901 SOUTH BV,POINT (512851.9256533142 3896412.27861963),7,East/West,35.21194,-80.85917,1
286171,97340,CHERRY/PLUM/PEACH SPP,13.0,1,1930 CAMDEN RD,POINT (512712.10054732225 3896436.2928565787),7,East/West,35.21194,-80.85917,1
286187,97342,CHERRY/PLUM/PEACH SPP,10.0,1,1930 CAMDEN RD,POINT (512696.5200914227 3896413.2608757904),7,East/West,35.21194,-80.85917,1
286204,97344,CRAPEMYRTLE SPP,5.0,1,1930 CAMDEN RD,POINT (512583.7209523822 3896429.1959231654),7,East/West,35.21194,-80.85917,1
286213,107028,PHOTINIA SPP,10.0,1,200 E TREMONT AV,POINT (512850.8241497287 3896227.892416134),7,East/West,35.21194,-80.85917,1
286542,97933,CRAPEMYRTLE SPP,7.0,1,1829 CLEVELAND AV,POINT (512980.6024265663 3896343.613165863),7,East/West,35.21194,-80.85917,1
286752,107968,SWEETGUM AMERICAN,11.0,1,2000 CLEVELAND AV,POINT (512825.26179833914 3896193.19619508),7,East/West,35.21194,-80.85917,1
286838,107924,CHERRY BLACK,5.0,1,2000 CLEVELAND AV,POINT (512830.9719440654 3896202.827499755),7,East/West,35.21194,-80.85917,1
287208,97947,OAK WILLOW,17.0,1,229 E WORTHINGTON AV,POINT (512954.88687876554 3896343.627505174),7,East/West,35.21194,-80.85917,1
287245,96785,CHERRY/PLUM/PEACH SPP,9.0,1,1800 CAMDEN RD,POINT (512815.7131980379 3896591.115135736),7,East/West,35.21194,-80.85917,1
287478,107925,MAGNOLIA SAUCER,4.0,1,2151 HAWKINS ST,POINT (512532.823751805 3896260.6899894634),7,East/West,35.21194,-80.85917,1
287794,102266,HORNBEAM EUROPEAN,10.0,1,2100 SOUTH BV,POINT (512707.7897501425 3896102.09835266),7,East/West,35.21194,-80.85917,1
287908,97470,CRAPEMYRTLE SPP,10.0,1,1950 ABBOTT ST,POINT (512413.0240894226 3896553.259005061),7,East/West,35.21194,-80.85917,1
287977,97356,CRAPEMYRTLE SPP,5.0,1,1930 CAMDEN RD,POINT (512621.5736291805 3896494.8471934516),7,East/West,35.21194,-80.85917,1
288251,96786,CHERRY/PLUM/PEACH SPP,10.0,1,1800 CAMDEN RD,POINT (512811.84747414663 3896584.6031833487),7,East/West,35.21194,-80.85917,1
288255,97346,CRAPEMYRTLE SPP,1.0,1,1930 CAMDEN RD,POINT (512590.63616386015 3896440.105223076),7,East/West,35.21194,-80.85917,1
288311,96789,CHERRY/PLUM/PEACH SPP,3.0,1,1800 CAMDEN RD,POINT (512830.42866714613 3896613.3106458676),6,Bland,35.21583,-80.85528,1
288311,96789,CHERRY/PLUM/PEACH SPP,3.0,1,1800 CAMDEN RD,POINT (512830.42866714613 3896613.3106458676),7,East/West,35.21194,-80.85917,1
289104,96777,OAK WILLOW,11.0,1,1928 SOUTH BV,POINT (512732.15229624236 3896358.152389715),7,East/West,35.21194,-80.85917,1
289128,97361,CRAPEMYRTLE SPP,9.0,1,127 W WORTHINGTON AV,POINT (512657.36281307094 3896561.050949248),7,East/West,35.21194,-80.85917,1
289185,97939,PECAN,26.0,1,300 EAST BV,POINT (513041.55523070117 3896411.1462736754),7,East/West,35.21194,-80.85917,1
289419,97988,CRAPEMYRTLE SPP,4.0,1,1801 SOUTH BV,POINT (512957.20920076716 3896512.231584735),7,East/West,35.21194,-80.85917,1
289576,97479,ELM CHINESE,11.0,1,1801 SOUTH BV,POINT (512911.03749460005 3896476.1780786444),7,East/West,35.21194,-80.85917,1
289594,97383,MAGNOLIA CUCUMBER TREE,7.0,1,127 W WORTHINGTON AV,POINT (512678.7752771684 3896565.4274088866),7,East/West,35.21194,-80.85917,1
289719,98008,CRAPEMYRTLE SPP,24.0,1,400 EAST BV,POINT (513186.08275283844 3896305.4670032803),7,East/West,35.21194,-80.85917,1
289915,107980,SWEETGUM AMERICAN,13.0,1,2000 CLEVELAND AV,POINT (512823.1787851684 3896193.1542259664),7,East/West,35.21194,-80.85917,1
289947,96774,OAK WILLOW,12.0,1,1928 SOUTH BV,POINT (512742.7459320964 3896345.350515947),7,East/West,35.21194,-80.85917,1
290581,97921,CRAPEMYRTLE SPP,8.0,1,1814 EUCLID AV,POINT (513111.29013743205 3896296.1355909677),7,East/West,35.21194,-80.85917,1
290734,97333,CHERRY/PLUM/PEACH SPP,9.0,1,101 W WORTHINGTON AV,POINT (512748.72247374046 3896490.5016050544),7,East/West,35.21194,-80.85917,1
290775,97352,CRAPEMYRTLE SPP,5.0,1,1930 CAMDEN RD,POINT (512609.7400543577 3896474.146053384),7,East/West,35.21194,-80.85917,1
290842,107642,CRAPEMYRTLE SPP,5.0,1,300 E TREMONT AV,POINT (512858.0564687338 3896207.9064989593),7,East/West,35.21194,-80.85917,1
291012,97484,CRAPEMYRTLE SPP,7.0,1,1901 SOUTH BV,POINT (512880.9764659886 3896392.691211403),7,East/West,35.21194,-80.85917,1
291109,96775,OAK WILLOW,10.0,1,1928 SOUTH BV,POINT (512738.72741809237 3896350.0546252844),7,East/West,35.21194,-80.85917,1
291168,98001,MAPLE RED,4.0,1,224 EAST BV,POINT (513028.3324566321 3896447.8450553454),7,East/West,35.21194,-80.85917,1
291194,97485,CRAPEMYRTLE SPP,5.0,1,1901 SOUTH BV,POINT (512886.8157691183 3896387.5150221298),7,East/West,35.21194,-80.85917,1
291313,106827,CRAPEMYRTLE SPP,4.0,1,1933 SOUTH BV,POINT (512784.93890362483 3896310.465055377),7,East/West,35.21194,-80.85917,1
291857,96776,OAK WILLOW,11.0,1,1928 SOUTH BV,POINT (512735.1988431567 3896354.194344987),7,East/West,35.21194,-80.85917,1
292066,97487,CRAPEMYRTLE SPP,5.0,1,216 E WORTHINGTON AV,POINT (512906.04346541944 3896370.9093788),7,East/West,35.21194,-80.85917,1
292085,97448,CRAPEMYRTLE SPP,4.0,1,1930 HAWKINS ST,POINT (512512.1336275993 3896542.0449021887),7,East/West,35.21194,-80.85917,1
292192,97480,ELM CHINESE,12.0,1,1801 SOUTH BV,POINT (512915.13517641556 3896480.58214758),7,East/West,35.21194,-80.85917,1
292571,97930,OAK WILLOW,33.0,1,1829 CLEVELAND AV,POINT (512978.50865911733 3896320.020174497),7,East/West,35.21194,-80.85917,1
292670,97360,CRAPEMYRTLE SPP,6.0,1,127 W WORTHINGTON AV,POINT (512653.4160363617 3896553.509633747),7,East/West,35.21194,-80.85917,1
292956,97347,CRAPEMYRTLE SPP,5.0,1,1930 CAMDEN RD,POINT (512593.22184770566 3896445.407564379),7,East/West,35.21194,-80.85917,1
293020,97505,CRAPEMYRTLE SPP,7.0,1,320 E WORTHINGTON AV,POINT (513027.82551334554 3896259.2651048526),7,East/West,35.21194,-80.85917,1
293049,97319,CHERRY/PLUM/PEACH SPP,8.0,1,1930 CAMDEN RD,POINT (512666.59948978806 3896411.6146955593),7,East/West,35.21194,-80.85917,1
293239,97507,CRAPEMYRTLE SPP,8.0,1,324 E WORTHINGTON AV,POINT (513034.1286908485 3896253.840478784),7,East/West,35.21194,-80.85917,1
293253,96769,ELM CHINESE,10.0,1,1910 SOUTH BV,POINT (512799.4193303323 3896380.0687150056),7,East/West,35.21194,-80.85917,1
293455,97441,CRAPEMYRTLE SPP,3.0,1,1930 HAWKINS ST,POINT (512582.44472690875 3896515.3861628585),7,East/West,35.21194,-80.85917,1
293706,107904,CHERRY/PLUM/PEACH SPP,4.0,1,2151 HAWKINS ST,POINT (512508.2489451404 3896234.881865967),7,East/West,35.21194,-80.85917,1
293875,98007,ASH GREEN,17.0,1,400 EAST BV,POINT (513163.43545394053 3896325.4937138464),7,East/West,35.21194,-80.85917,1
294317,102139,HORNBEAM EUROPEAN,2.0,1,2000 SOUTH BV,POINT (512728.50245611696 3896188.883521297),7,East/West,35.21194,-80.85917,1
294621,107659,CRAPEMYRTLE SPP,6.0,1,300 E TREMONT AV,POINT (512862.2397072319 3896213.0469414024),7,East/West,35.21194,-80.85917,1
294864,97449,CRAPEMYRTLE SPP,4.0,1,1930 HAWKINS ST,POINT (512499.19075436133 3896543.561103252),7,East/West,35.21194,-80.85917,1
295227,97997,CRAPEMYRTLE SPP,4.0,1,208 EAST BV,POINT (512984.9511993847 3896487.492952608),7,East/West,35.21194,-80.85917,1
295232,97390,MAGNOLIA CUCUMBER TREE,6.0,1,101 W WORTHINGTON AV,POINT (512747.77475610335 3896526.109096165),7,East/West,35.21194,-80.85917,1
295603,97953,ELM CHINESE,11.0,1,1933 SOUTH BV,POINT (512786.3094989086 3896341.002103062),7,East/West,35.21194,-80.85917,1
295905,97476,ELM CHINESE,8.0,1,1900 ABBOTT ST,POINT (512479.4491682988 3896677.672818104),7,East/West,35.21194,-80.85917,1
296100,97326,CRAPEMYRTLE SPP,4.0,1,1930 CAMDEN RD,POINT (512602.09651816636 3896419.200163835),7,East/West,35.21194,-80.85917,1
296144,96779,ELM CHINESE,11.0,1,1928 SOUTH BV,POINT (512768.9781982161 3896347.2689580475),7,East/West,35.21194,-80.85917,1
296506,96784,CHERRY/PLUM/PEACH SPP,11.0,1,1800 CAMDEN RD,POINT (512819.4056111725 3896596.5512688286),7,East/West,35.21194,-80.85917,1
296571,96755,OAK SCARLET,7.0,1,1800 SOUTH BV,POINT (512921.0565158242 3896514.6153567415),7,East/West,35.21194,-80.85917,1
