INCIDENT_REPORT_ID,LOCATION,ZIP,LATITUDE_PUBLIC,LONGITUDE_PUBLIC,CMPD_PATROL_DIVISION,NPA,LOCATION_TYPE_DESCRIPTION,PLACE_TYPE_DESCRIPTION,PLACE_DETAIL_DESCRIPTION,HIGHEST_NIBRS_DESCRIPTION,date,year,hour,day_type,cluster,cluster_title,geometry,index_right,name,lat,lon,tempmax,tempmin,temp,precip,precipcover,cloudcover,humidity,windspeed,visibility,snow,conditions
20170208-1146-04,300 S TRYON ST,28208,35.23,-80.85,Central,476,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,2017-02-08,2017,11,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.845306 35.225651),2,CTC/Arena,35.225,-80.84139,66.1,51.8,58.6,0.45,20.83,79.2,83.4,11.3,7.1,0.0,"Rain, Partially cloudy"
20170208-1146-04,300 S TRYON ST,28208,35.23,-80.85,Central,476,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,2017-02-08,2017,11,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.845306 35.225651),3,3rd St/Convention,35.22361,-80.84306,66.1,51.8,58.6,0.45,20.83,79.2,83.4,11.3,7.1,0.0,"Rain, Partially cloudy"
20190505-1640-04,500 E 7TH ST,28208,35.23,-80.84,Central,476,Indoors,Residential,Apartment/Duplex Private Res,Other Unlisted Non-Criminal,2019-05-05,2019,16,Sunday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.835717 35.226069),0,9th Street,35.2297,-80.835,78.9,65.0,70.3,0.252,29.17,71.6,82.6,13.8,8.4,0.0,"Rain, Partially cloudy"
20190505-1640-04,500 E 7TH ST,28208,35.23,-80.84,Central,476,Indoors,Residential,Apartment/Duplex Private Res,Other Unlisted Non-Criminal,2019-05-05,2019,16,Sunday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.835717 35.226069),1,7th Street,35.22722,-80.83806,78.9,65.0,70.3,0.252,29.17,71.6,82.6,13.8,8.4,0.0,"Rain, Partially cloudy"
20170521-1055-02,200 E TRADE ST,28208,35.23,-80.84,Central,476,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Simple Assault,2017-05-21,2017,10,Sunday,4,Sexual Violent Crimes,POINT (-80.841973 35.226243),1,7th Street,35.22722,-80.83806,82.5,70.4,74.6,1.3,37.5,68.6,73.7,15.3,8.4,0.0,"Rain, Partially cloudy"
20170521-1055-02,200 E TRADE ST,28208,35.23,-80.84,Central,476,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Simple Assault,2017-05-21,2017,10,Sunday,4,Sexual Violent Crimes,POINT (-80.841973 35.226243),2,CTC/Arena,35.225,-80.84139,82.5,70.4,74.6,1.3,37.5,68.6,73.7,15.3,8.4,0.0,"Rain, Partially cloudy"
20170521-1055-02,200 E TRADE ST,28208,35.23,-80.84,Central,476,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Simple Assault,2017-05-21,2017,10,Sunday,4,Sexual Violent Crimes,POINT (-80.841973 35.226243),3,3rd St/Convention,35.22361,-80.84306,82.5,70.4,74.6,1.3,37.5,68.6,73.7,15.3,8.4,0.0,"Rain, Partially cloudy"
20250415-0126-00,1100 S TRYON ST,28208,35.22,-80.85,Central,476,Outdoors,Residential,Apartment/Duplex Private Res,Trespass Of Real Property,2025-04-15,2025,1,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.85258 35.219598),5,Carson,35.21889,-80.85083,72.9,57.7,67.3,0.0,0.0,43.2,40.2,17.7,9.9,0.0,Partially cloudy
20250415-0126-00,1100 S TRYON ST,28208,35.22,-80.85,Central,476,Outdoors,Residential,Apartment/Duplex Private Res,Trespass Of Real Property,2025-04-15,2025,1,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.85258 35.219598),6,Bland,35.21583,-80.85528,72.9,57.7,67.3,0.0,0.0,43.2,40.2,17.7,9.9,0.0,Partially cloudy
20240306-1116-02,500 N TRYON ST,28208,35.23,-80.84,Central,476,Outdoors,Open Area,Street/Highway,Drug Equipment Violations,2024-03-06,2024,11,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.838738 35.230244),0,9th Street,35.2297,-80.835,60.6,55.9,57.1,0.557,79.17,100.0,90.4,12.3,5.1,0.0,"Rain, Overcast"
20170921-1308-01,600 E TRADE ST,28208,35.22,-80.84,Central,476,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,2017-09-21,2017,13,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.83802 35.222915),1,7th Street,35.22722,-80.83806,87.9,66.9,77.5,0.0,0.0,27.7,70.5,8.7,9.9,0.0,Partially cloudy
20170921-1308-01,600 E TRADE ST,28208,35.22,-80.84,Central,476,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,2017-09-21,2017,13,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.83802 35.222915),2,CTC/Arena,35.225,-80.84139,87.9,66.9,77.5,0.0,0.0,27.7,70.5,8.7,9.9,0.0,Partially cloudy
20200622-0950-01,400 E 4TH ST,28208,35.22,-80.84,Central,476,Parking Lot,Open Area,Other - Open Area,Theft From Motor Vehicle,2020-06-22,2020,9,Weekday,1,Property Theft and Vandalism,POINT (-80.841164 35.223788),2,CTC/Arena,35.225,-80.84139,89.6,71.0,78.9,0.318,8.33,41.3,67.2,12.2,9.6,0.0,"Rain, Partially cloudy"
20200622-0950-01,400 E 4TH ST,28208,35.22,-80.84,Central,476,Parking Lot,Open Area,Other - Open Area,Theft From Motor Vehicle,2020-06-22,2020,9,Weekday,1,Property Theft and Vandalism,POINT (-80.841164 35.223788),3,3rd St/Convention,35.22361,-80.84306,89.6,71.0,78.9,0.318,8.33,41.3,67.2,12.2,9.6,0.0,"Rain, Partially cloudy"
20201124-2301-01,600 E TRADE ST,28208,35.22,-80.84,Central,476,Other,Open Area,Other - Open Area,Intimidation,2020-11-24,2020,23,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.83802 35.222915),1,7th Street,35.22722,-80.83806,54.1,34.2,46.1,0.0,0.0,44.9,56.6,8.8,9.9,0.0,Partially cloudy
20201124-2301-01,600 E TRADE ST,28208,35.22,-80.84,Central,476,Other,Open Area,Other - Open Area,Intimidation,2020-11-24,2020,23,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.83802 35.222915),2,CTC/Arena,35.225,-80.84139,54.1,34.2,46.1,0.0,0.0,44.9,56.6,8.8,9.9,0.0,Partially cloudy
20251231-1132-00,600 E TRADE ST,28208,35.22,-80.84,Central,476,Indoors,Commercial Place,Other - Commercial Place,All Other Offenses,2025-12-31,2025,11,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.83802 35.222915),1,7th Street,35.22722,-80.83806,50.1,28.1,38.7,0.0,0.0,15.5,42.4,13.5,9.9,0.0,Clear
20251231-1132-00,600 E TRADE ST,28208,35.22,-80.84,Central,476,Indoors,Commercial Place,Other - Commercial Place,All Other Offenses,2025-12-31,2025,11,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.83802 35.222915),2,CTC/Arena,35.225,-80.84139,50.1,28.1,38.7,0.0,0.0,15.5,42.4,13.5,9.9,0.0,Clear
20210414-1240-00,200 E 3RD ST,28208,35.22,-80.84,Central,476,Indoors,Commercial Place,Hotel/Motel,Missing Person,2021-04-14,2021,12,Weekday,9,Non-Criminal Incident Reports,POINT (-80.844206 35.224709),2,CTC/Arena,35.225,-80.84139,82.7,51.8,67.5,0.0,0.0,48.9,61.4,13.5,9.8,0.0,Partially cloudy
20210414-1240-00,200 E 3RD ST,28208,35.22,-80.84,Central,476,Indoors,Commercial Place,Hotel/Motel,Missing Person,2021-04-14,2021,12,Weekday,9,Non-Criminal Incident Reports,POINT (-80.844206 35.224709),3,3rd St/Convention,35.22361,-80.84306,82.7,51.8,67.5,0.0,0.0,48.9,61.4,13.5,9.8,0.0,Partially cloudy
20210414-1240-00,200 E 3RD ST,28208,35.22,-80.84,Central,476,Indoors,Commercial Place,Hotel/Motel,Missing Person,2021-04-14,2021,12,Weekday,9,Non-Criminal Incident Reports,POINT (-80.844206 35.224709),4,Brooklyn Village,35.22139,-80.84694,82.7,51.8,67.5,0.0,0.0,48.9,61.4,13.5,9.8,0.0,Partially cloudy
20240829-0851-04,200 S COLLEGE ST,28208,35.23,-80.84,Central,476,Parking Deck,Commercial Place,Office,Simple Assault,2024-08-29,2024,8,Weekday,4,Sexual Violent Crimes,POINT (-80.843098 35.225467),2,CTC/Arena,35.225,-80.84139,96.0,72.7,84.1,0.0,0.0,14.5,64.9,9.5,9.8,0.0,Clear
20240829-0851-04,200 S COLLEGE ST,28208,35.23,-80.84,Central,476,Parking Deck,Commercial Place,Office,Simple Assault,2024-08-29,2024,8,Weekday,4,Sexual Violent Crimes,POINT (-80.843098 35.225467),3,3rd St/Convention,35.22361,-80.84306,96.0,72.7,84.1,0.0,0.0,14.5,64.9,9.5,9.8,0.0,Clear
20220325-0629-00,200 EAST BV,28208,35.21,-80.86,Providence,3,Indoors,Commercial Place,Other - Commercial Place,Burglary/B&E,2022-03-25,2022,6,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.857709 35.211751),7,East/West,35.21194,-80.85917,68.6,46.3,56.8,0.0,0.0,47.5,43.8,14.4,9.9,0.0,Partially cloudy
20241027-0708-00,200 E BLAND ST,28208,35.22,-80.85,Central,339,Outdoors,Commercial Place,Other - Commercial Place,Other Unlisted Non-Criminal,2024-10-27,2024,7,Sunday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.854286 35.217008),6,Bland,35.21583,-80.85528,64.7,54.0,58.5,0.0,0.0,92.1,72.7,14.8,9.9,0.0,Overcast
20240603-1847-05,1700 CAMDEN RD,28208,35.21,-80.86,Central,388,Parking Deck,Residential,Apartment/Duplex Private Res,Motor Vehicle Theft,2024-06-03,2024,18,Weekday,1,Property Theft and Vandalism,POINT (-80.857913 35.213679),6,Bland,35.21583,-80.85528,82.8,67.7,74.7,0.0,0.0,73.1,74.3,9.8,9.8,0.0,Partially cloudy
20240603-1847-05,1700 CAMDEN RD,28208,35.21,-80.86,Central,388,Parking Deck,Residential,Apartment/Duplex Private Res,Motor Vehicle Theft,2024-06-03,2024,18,Weekday,1,Property Theft and Vandalism,POINT (-80.857913 35.213679),7,East/West,35.21194,-80.85917,82.8,67.7,74.7,0.0,0.0,73.1,74.3,9.8,9.8,0.0,Partially cloudy
20220418-2127-02,600 S TRYON ST,28208,35.22,-80.85,Central,476,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,False Pretenses/Swindle,2022-04-18,2022,21,Weekday,0,Fraudulent Financial Crimes,POINT (-80.848521 35.223455),4,Brooklyn Village,35.22139,-80.84694,62.7,45.8,51.8,1.569,54.17,87.2,82.9,17.2,7.6,0.0,"Rain, Partially cloudy"
20250331-1750-00,200 E TRADE ST,28208,35.23,-80.84,Central,476,Outdoors,Commercial Place,Bus - CATS Bus/Vehicle,Other Unlisted Non-Criminal,2025-03-31,2025,17,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.841973 35.226243),1,7th Street,35.22722,-80.83806,74.7,62.7,66.2,0.531,12.5,95.7,84.9,13.1,8.8,0.0,"Rain, Overcast"
20250331-1750-00,200 E TRADE ST,28208,35.23,-80.84,Central,476,Outdoors,Commercial Place,Bus - CATS Bus/Vehicle,Other Unlisted Non-Criminal,2025-03-31,2025,17,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.841973 35.226243),2,CTC/Arena,35.225,-80.84139,74.7,62.7,66.2,0.531,12.5,95.7,84.9,13.1,8.8,0.0,"Rain, Overcast"
20250331-1750-00,200 E TRADE ST,28208,35.23,-80.84,Central,476,Outdoors,Commercial Place,Bus - CATS Bus/Vehicle,Other Unlisted Non-Criminal,2025-03-31,2025,17,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.841973 35.226243),3,3rd St/Convention,35.22361,-80.84306,74.7,62.7,66.2,0.531,12.5,95.7,84.9,13.1,8.8,0.0,"Rain, Overcast"
20220723-1953-01,2000 SOUTH BV,28208,35.21,-80.86,Central,3,Parking Lot,Commercial Place,Restaurant/Diner/Coffee Shop,All Other Offenses,2022-07-23,2022,19,Saturday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.859833 35.209772),7,East/West,35.21194,-80.85917,94.6,73.9,83.8,0.0,0.0,53.3,70.2,8.8,9.0,0.0,Partially cloudy
20220130-1714-01,300 S TRYON ST,28208,35.23,-80.85,Central,476,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Trespass Of Real Property,2022-01-30,2022,17,Sunday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.845306 35.225651),2,CTC/Arena,35.225,-80.84139,50.7,21.7,34.2,0.0,0.0,40.4,42.6,14.1,9.9,0.0,Partially cloudy
20220130-1714-01,300 S TRYON ST,28208,35.23,-80.85,Central,476,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Trespass Of Real Property,2022-01-30,2022,17,Sunday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.845306 35.225651),3,3rd St/Convention,35.22361,-80.84306,50.7,21.7,34.2,0.0,0.0,40.4,42.6,14.1,9.9,0.0,Partially cloudy
20231106-0918-02,200 W KINGSTON AV,28208,35.21,-80.86,Central,388,Outdoors,Public/Non-Residential,Other - Public/Non-Residential,Missing Person,2023-11-06,2023,9,Weekday,9,Non-Criminal Incident Reports,POINT (-80.860049 35.214669),6,Bland,35.21583,-80.85528,75.7,43.2,59.3,0.0,0.0,10.7,53.7,9.8,9.5,0.0,Clear
20231106-0918-02,200 W KINGSTON AV,28208,35.21,-80.86,Central,388,Outdoors,Public/Non-Residential,Other - Public/Non-Residential,Missing Person,2023-11-06,2023,9,Weekday,9,Non-Criminal Incident Reports,POINT (-80.860049 35.214669),7,East/West,35.21194,-80.85917,75.7,43.2,59.3,0.0,0.0,10.7,53.7,9.8,9.5,0.0,Clear
20201120-2000-01,300 S CHURCH ST,28208,35.23,-80.85,Central,476,Outdoors,Open Area,Public Park/Playground,Simple Assault,2020-11-20,2020,20,Weekday,4,Sexual Violent Crimes,POINT (-80.847028 35.226138),3,3rd St/Convention,35.22361,-80.84306,69.3,34.8,51.0,0.0,0.0,4.7,68.2,10.7,9.8,0.0,Clear
20240329-1444-05,400 E 4TH ST,28208,35.22,-80.84,Central,476,Parking Lot,Public/Non-Residential,Other - Public/Non-Residential,Theft From Motor Vehicle,2024-03-29,2024,14,Weekday,1,Property Theft and Vandalism,POINT (-80.841164 35.223788),2,CTC/Arena,35.225,-80.84139,72.8,39.5,56.3,0.0,0.0,9.3,37.3,15.8,9.9,0.0,Clear
20240329-1444-05,400 E 4TH ST,28208,35.22,-80.84,Central,476,Parking Lot,Public/Non-Residential,Other - Public/Non-Residential,Theft From Motor Vehicle,2024-03-29,2024,14,Weekday,1,Property Theft and Vandalism,POINT (-80.841164 35.223788),3,3rd St/Convention,35.22361,-80.84306,72.8,39.5,56.3,0.0,0.0,9.3,37.3,15.8,9.9,0.0,Clear
20231020-2024-00,200 E BLAND ST,28208,35.22,-80.85,Central,339,Outdoors,Commercial Place,Bar/Tavern/Nightclub,Disorderly Conduct,2023-10-20,2023,20,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.854286 35.217008),6,Bland,35.21583,-80.85528,69.9,55.8,60.3,0.006,12.5,77.2,70.4,11.9,9.9,0.0,"Rain, Partially cloudy"
20181124-2347-01,300 ARLINGTON AV,28208,35.22,-80.85,Central,3,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,All Other Thefts,2018-11-24,2018,23,Saturday,1,Property Theft and Vandalism,POINT (-80.852903 35.217197),6,Bland,35.21583,-80.85528,46.2,34.1,39.9,0.572,41.67,100.0,93.3,11.4,7.0,0.0,"Snow, Rain, Overcast"
20210518-1625-00,1400 S TRYON ST,28208,35.22,-80.86,Central,339,Indoors,Commercial Place,Other - Commercial Place,All Other Thefts,2021-05-18,2021,16,Weekday,1,Property Theft and Vandalism,POINT (-80.855588 35.216686),6,Bland,35.21583,-80.85528,74.8,61.7,68.3,0.0,0.0,82.3,67.7,9.2,9.4,0.0,Partially cloudy
20230428-2037-01,400 WEST BV,28208,35.21,-80.86,Central,388,Indoors,Open Area,Abandoned/Condemned Structure,Other Unlisted Non-Criminal,2023-04-28,2023,20,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.863564 35.214791),7,East/West,35.21194,-80.85917,75.8,60.7,67.8,0.882,25.0,78.8,77.0,14.2,9.1,0.0,"Rain, Partially cloudy"
20181018-0801-02,300 N BREVARD ST,28208,35.23,-80.84,Central,476,Outdoors,Open Area,Street/Highway,Intimidation,2018-10-18,2018,8,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.837768 35.226161),0,9th Street,35.2297,-80.835,66.7,51.8,58.1,0.0,0.0,49.0,54.6,14.4,9.9,0.0,Partially cloudy
20181018-0801-02,300 N BREVARD ST,28208,35.23,-80.84,Central,476,Outdoors,Open Area,Street/Highway,Intimidation,2018-10-18,2018,8,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.837768 35.226161),1,7th Street,35.22722,-80.83806,66.7,51.8,58.1,0.0,0.0,49.0,54.6,14.4,9.9,0.0,Partially cloudy
20181018-0801-02,300 N BREVARD ST,28208,35.23,-80.84,Central,476,Outdoors,Open Area,Street/Highway,Intimidation,2018-10-18,2018,8,Weekday,7,"""Financial and Personal Crimes""",POINT (-80.837768 35.226161),2,CTC/Arena,35.225,-80.84139,66.7,51.8,58.1,0.0,0.0,49.0,54.6,14.4,9.9,0.0,Partially cloudy
20170322-1609-04,300 N COLLEGE ST,28208,35.23,-80.84,Central,476,Parking Lot,Commercial Place,Bar/Tavern/Nightclub,All Other Offenses,2017-03-22,2017,16,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.839745 35.227841),0,9th Street,35.2297,-80.835,64.8,49.1,58.2,0.033,8.33,51.9,49.0,16.3,9.9,0.0,"Rain, Partially cloudy"
20170322-1609-04,300 N COLLEGE ST,28208,35.23,-80.84,Central,476,Parking Lot,Commercial Place,Bar/Tavern/Nightclub,All Other Offenses,2017-03-22,2017,16,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.839745 35.227841),1,7th Street,35.22722,-80.83806,64.8,49.1,58.2,0.033,8.33,51.9,49.0,16.3,9.9,0.0,"Rain, Partially cloudy"
20170322-1609-04,300 N COLLEGE ST,28208,35.23,-80.84,Central,476,Parking Lot,Commercial Place,Bar/Tavern/Nightclub,All Other Offenses,2017-03-22,2017,16,Weekday,3,"""Regulatory and Non-Violent Offenses""",POINT (-80.839745 35.227841),2,CTC/Arena,35.225,-80.84139,64.8,49.1,58.2,0.033,8.33,51.9,49.0,16.3,9.9,0.0,"Rain, Partially cloudy"
